"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","symbol"
"ENSG00000103175",274.850806295149,1.6641822421229,0.377140007977718,4.41263776560461,1.02118772940358e-05,0.00021875372223221,"WFDC1"
"ENSG00000167771",45.9705586712598,-1.40745176126407,0.318954271711447,-4.412707043276,1.02086090668016e-05,0.00021875372223221,"RCOR2"
"ENSG00000126062",1341.13567820936,0.375742852132987,0.0852529752139245,4.40738697025106,1.04625167351083e-05,0.00022349057257153,"TMEM115"
"ENSG00000127324",25.3351357594336,3.90537467347086,0.88604662809142,4.40764012824381,1.04502989839982e-05,0.00022349057257153,"TSPAN8"
"ENSG00000044090",1230.24037547482,-0.428707329603047,0.0973111120818773,-4.40553314448132,1.05524014776629e-05,0.00022446084322922,"CUL7"
"ENSG00000101126",1652.31830284382,-0.333719178580729,0.075741486521152,-4.40602890052247,1.052829224515e-05,0.00022446084322922,"ADNP"
"ENSG00000146247",1611.46468014905,-0.456211443063532,0.10355358475036,-4.40555915242659,1.05511353697335e-05,0.00022446084322922,"PHIP"
"ENSG00000105419",930.489259155313,0.647363018548416,0.146978950604485,4.40446074683473,1.06047339976249e-05,0.000225257638701304,"MEIS3"
"ENSG00000137959",100.930552118511,1.45828670525459,0.331690351198752,4.39653037836114,1.09994972521832e-05,0.000233315666504641,"IFI44L"
"ENSG00000181634",27.6898016044377,-2.01681827697133,0.459168069184247,-4.39233128852883,1.1214164528687e-05,0.000237536394107642,"TNFSF15"
"ENSG00000137965",203.386626205411,-1.03437258164464,0.235642422028283,-4.389585596436,1.13566870593973e-05,0.000240219309377894,"IFI44"
"ENSG00000101460",478.026190127892,0.607582330096694,0.138435853470199,4.3889087607459,1.13920847796383e-05,0.000240242433282635,"MAP1LC3A"
"ENSG00000159212",748.984948400376,1.04745611757118,0.238673591634126,4.38865527769355,1.14053687375513e-05,0.000240242433282635,"CLIC6"
"ENSG00000172081",950.127675280757,0.531309687294766,0.121052597173379,4.38908127294279,1.13830526041109e-05,0.000240242433282635,"MOB3A"
"ENSG00000126705",598.825305882244,-0.526122897726952,0.120011191368409,-4.38394862785644,1.16547268331074e-05,0.000244813922173941,"AHDC1"
"ENSG00000196159",2999.9851378813,0.503698995610233,0.114895282430612,4.3839832668015,1.16528727990398e-05,0.000244813922173941,"FAT4"
"ENSG00000147027",12756.5450291773,1.16792390624887,0.266672549641472,4.37961802899882,1.18887515401049e-05,0.00024938385328932,"TMEM47"
"ENSG00000278817",15.2128268168988,4.0809261704679,0.932457091926513,4.3765297146665,1.20583759145146e-05,0.000252592120643602,"LOC102724770"
"ENSG00000177469",19490.5474683114,0.654627353065181,0.149633009624833,4.37488596070141,1.21495977540565e-05,0.000254151461305506,"CAVIN1"
"ENSG00000134987",1083.46397977032,-0.778691677158722,0.178133968149735,-4.37138230988137,1.23462393789787e-05,0.000257908683302942,"WDR36"
"ENSG00000164761",7814.68191222569,-1.58694188465069,0.363428699740949,-4.36658383276239,1.26204862310196e-05,0.000263274468276572,"TNFRSF11B"
"ENSG00000064309",400.460451223338,-1.49092805891992,0.342460909188804,-4.35357151404966,1.33937375418759e-05,0.000278669144224316,"CDON"
"ENSG00000143869",321.543285730357,1.81393818152149,0.41665756925929,4.35354669002223,1.33952550013405e-05,0.000278669144224316,"GDF7"
"ENSG00000158813",84.2727344515981,1.52711250824126,0.35203325350568,4.33797799791269,1.43799546173938e-05,0.000298744050316088,"EDA"
"ENSG00000196781",1063.85100323443,0.912696058017869,0.210582003301753,4.33415982233783,1.46317850393402e-05,0.000303559430713434,"TLE1"
"ENSG00000102780",472.590892293774,0.661472447849612,0.152688242615806,4.33217670540625,1.47642367765404e-05,0.000305888325554999,"DGKH"
"ENSG00000140682",1858.07008535002,0.642427746377679,0.148349161936334,4.3305114635793,1.48763400826989e-05,0.000307789850481523,"TGFB1I1"
"ENSG00000198728",2089.19729082143,-0.508981212807817,0.1175545891165,-4.32974345479103,1.49283151242048e-05,0.00030844383704786,"LDB1"
"ENSG00000109689",1160.0423434388,-1.01698727675674,0.235241991852432,-4.32315365444914,1.53814526947938e-05,0.000317373434690262,"STIM2"
"ENSG00000198046",236.474788624346,-0.865557831134317,0.200259915348112,-4.3221721612621,1.54500554296778e-05,0.000318355223785674,"ZNF667"
"ENSG00000035115",469.642006100102,-0.534510203063139,0.123807066059531,-4.31728349661503,1.57961221953556e-05,0.0003248922792848,"SH3YL1"
"ENSG00000173914",321.912919427587,-0.614509406267136,0.142343541461769,-4.31708667605537,1.58102086386859e-05,0.0003248922792848,"RBM4B"
"ENSG00000105186",552.753425603301,0.485774136578966,0.112563542097912,4.31555481930748,1.59202536076544e-05,0.000326710353506675,"ANKRD27"
"ENSG00000129116",22899.4584204201,0.876332473983931,0.20311722571704,4.31441730700251,1.60024417864922e-05,0.000327952612796243,"PALLD"
"ENSG00000131771",89.6699369856323,-3.04228544536291,0.705969478814528,-4.30937248232254,1.63718424896864e-05,0.000335069668251758,"PPP1R1B"
"ENSG00000161381",638.807783189439,-1.27537341790529,0.295977913830501,-4.30901549848635,1.63982877804673e-05,0.000335157987092007,"PLXDC1"
"ENSG00000035403",17004.3073453495,0.878840960069005,0.204097002200302,4.30599641638296,1.66235747323937e-05,0.00033930463520499,"VCL"
"ENSG00000164402",2021.3289302764,-0.331175718311726,0.076920160827279,-4.30544755432021,1.6664846983869e-05,0.000339689243029201,"SEPT8"
"ENSG00000125965",457.61167264081,-1.2244135578624,0.28455228168399,-4.30294760110965,1.685407209891e-05,0.0003430845724973,"GDF5"
"ENSG00000154654",1359.99538473703,-0.924777887751897,0.215020976385961,-4.3008728882894,1.70126632022416e-05,0.000345848032480469,"NCAM2"
"ENSG00000164692",207689.679611623,-0.469230457068705,0.109132966560219,-4.29962157044255,1.71090003989746e-05,0.000347340229279451,"COL1A2"
"ENSG00000048740",5672.82425267741,0.849811261897425,0.197927641525425,4.29354513269569,1.75842548973128e-05,0.000356510763614194,"CELF2"
"ENSG00000188501",23.9533265005472,-2.89134433762672,0.673642248390237,-4.29210659595059,1.76985941814617e-05,0.000358349209730264,"LCTL"
"ENSG00000114850",2864.24089084225,0.379409466677657,0.088478001183767,4.28817854835612,1.80144264438961e-05,0.00036413206832443,"SSR3"
"ENSG00000166592",106.180971782242,-1.46414481497597,0.341455001066535,-4.28795832658099,1.80322912673042e-05,0.00036413206832443,"RRAD"
"ENSG00000065526",1489.2348721478,0.729551415630928,0.170182194675168,4.28688451822733,1.81196427798444e-05,0.000365408774834544,"SPEN"
"ENSG00000171819",258.261736209332,5.89379338689516,1.37560260074924,4.28451747887436,1.83136211563088e-05,0.000368829511186565,"ANGPTL7"
"ENSG00000185745",283.997852484848,-1.59984121858618,0.373501008579007,-4.28336519002401,1.84087653677542e-05,0.000370253322038031,"IFIT1"
"ENSG00000109861",4209.17580466704,1.05208848384658,0.246062256267059,4.27570038496563,1.90537330614022e-05,0.000382717224422993,"CTSC"
"ENSG00000101384",1244.85651932936,-0.583670696184726,0.136779049445941,-4.26725217457669,1.97895418717156e-05,0.000396488399207494,"JAG1"
"ENSG00000183049",325.74735723522,-0.721345899451986,0.169045360759556,-4.26717359299793,1.97965114055302e-05,0.000396488399207494,"CAMK1D"
"ENSG00000189320",1338.32017123955,0.822774929503493,0.192825842917595,4.26693288126897,1.98178750874925e-05,0.000396488399207494,"FAM180A"
"ENSG00000084764",313.392834137857,-0.730247188677834,0.171224390556662,-4.26485494446061,2.00032114488742e-05,0.00039966838706227,"MAPRE3"
"ENSG00000074935",273.111485781263,-0.662484734845669,0.15536617238632,-4.2640217279627,2.00779907236675e-05,0.00040063395192351,"TUBE1"
"ENSG00000106211",8538.62956816814,0.501825085450597,0.117864474651324,4.25764495141675,2.06591707832995e-05,0.000411688344096146,"HSPB1"
"ENSG00000111231",251.748404364098,0.702820900630128,0.165114583097734,4.25656466827111,2.07592010228315e-05,0.000413138107083815,"GPN3"
"ENSG00000070808",25.5885475782533,-1.71713234596498,0.403690557640051,-4.25358560775666,2.10374458231324e-05,0.000418126137783912,"CAMK2A"
"ENSG00000132330",160.205117398884,0.630366268174529,0.148224760992153,4.25277304517226,2.11139534277874e-05,0.000419096755784849,"SCLY"
"ENSG00000085415",393.381525407679,0.715641534183761,0.168422725641575,4.24907940099923,2.14650830971115e-05,0.000425508748044181,"SEH1L"
"ENSG00000061273",3199.21024764819,0.624213556790533,0.146962168058381,4.24744384923991,2.16223332554674e-05,0.000428065669482423,"HDAC7"
"ENSG00000151929",1202.68635289829,0.421692967991402,0.0993277077775754,4.24547165566026,2.18134083774398e-05,0.000430722385757922,"BAG3"
"ENSG00000170776",2917.057455751,0.556055233959738,0.130973454308293,4.24555675725605,2.18051302707621e-05,0.000430722385757922,"AKAP13"
"ENSG00000141469",72.1302155257671,-2.93302729565649,0.691283875690589,-4.2428695342075,2.20679740991943e-05,0.000435181598609763,"SLC14A1"
"ENSG00000135093",348.717137541514,-0.542557958185516,0.127907152036127,-4.24181095074553,2.21723424305848e-05,0.00043593672930705,"USP30"
"ENSG00000154945",1204.69476258018,0.349248626696687,0.0823387745150519,4.24160583824141,2.21926192337891e-05,0.00043593672930705,"ANKRD40"
"ENSG00000170873",1670.51689714334,1.88077354483727,0.443364808323209,4.24204517257535,2.21492095320803e-05,0.00043593672930705,"MTSS1"
"ENSG00000275482",1447.18905030794,1.39882038999238,0.329859318265076,4.24065749407837,2.22865993411069e-05,0.000437215734483243,"EPHB6"
"ENSG00000176371",120.021671201796,-0.809006989709579,0.190848722558898,-4.23899609524456,2.2452156325458e-05,0.000439893800192836,"ZSCAN2"
"ENSG00000149577",1335.50066951113,0.695830180494043,0.164298813767299,4.23515036133838,2.28398824938409e-05,0.000446912171019664,"SIDT2"
"ENSG00000123405",12.6737953619004,-2.47823976772392,0.586055983305385,-4.22867411701272,2.35072553656082e-05,0.000459377267757594,"NFE2"
"ENSG00000170759",4490.45262291864,0.55407080017736,0.131058484762364,4.22766065991075,2.36133559501087e-05,0.000460856025598449,"KIF5B"
"ENSG00000125868",15937.9441078362,0.90102115180649,0.213172171882635,4.22672970795906,2.37112203299013e-05,0.000462170440021049,"DSTN"
"ENSG00000142002",1575.86721779364,0.511784902257296,0.121309263206683,4.2188443712277,2.45557691520133e-05,0.000477403239803904,"DPP9"
"ENSG00000165637",2196.41163782697,0.529181690678013,0.125431439931076,4.21889193784903,2.4550589846596e-05,0.000477403239803904,"VDAC2"
"ENSG00000126458",2035.8709955834,0.585173367476272,0.138726444315754,4.21818183521208,2.46280177377405e-05,0.000478194011074462,"RRAS"
"ENSG00000148908",406.930993232911,-0.6290847633568,0.149204622328095,-4.21625519062986,2.48392663590624e-05,0.000481678218960307,"RGS10"
"ENSG00000166963",7139.81802714842,-0.736426158954703,0.17485034158776,-4.21175133126681,2.53398407859408e-05,0.000490756890924646,"MAP1A"
"ENSG00000168781",326.426751737297,-1.22505541256451,0.291188711819892,-4.20708414453319,2.58686840027268e-05,0.00050035915609361,"PPIP5K1"
"ENSG00000160460",190.321023811135,-1.31577883426972,0.312919803162262,-4.20484360840351,2.61262746823772e-05,0.000504696977123218,"SPTBN4"
"ENSG00000011478",148.179692769756,0.74174454343711,0.176429709379528,4.20419296753192,2.62015336477002e-05,0.000505506021776331,"QPCTL"
"ENSG00000166986",1704.42316560782,-0.39490898839551,0.093942748119586,-4.20371977933628,2.62563962913295e-05,0.000505920002331025,"MARS"
"ENSG00000031823",1567.98226075845,-0.547513205505136,0.130471056807467,-4.19643420466112,2.71150184472194e-05,0.000520920929075641,"RANBP3"
"ENSG00000137962",4572.42412811343,1.21889764044465,0.290458023224728,4.19646745134525,2.71110402880665e-05,0.000520920929075641,"ARHGAP29"
"ENSG00000189007",174.719484074007,-1.12891389303296,0.269029781528458,-4.19624134777639,2.71381058461988e-05,0.000520920929075641,"ADAT2"
"ENSG00000080822",1023.22692152675,0.465360122505683,0.110948390902496,4.1943837014694,2.73614487471025e-05,0.000524543216803629,"CLDND1"
"ENSG00000146966",2685.88717969121,0.468425173023914,0.111708861557785,4.19326780786862,2.74964505799952e-05,0.00052646491028322,"DENND2A"
"ENSG00000136141",517.291353431475,-0.599661634327812,0.143034024303907,-4.19244048572456,2.75969493615435e-05,0.000527721967273456,"LRCH1"
"ENSG00000108797",1888.70438293358,-0.623094396435325,0.148678946278042,-4.19087175443176,2.77884703856017e-05,0.00053004582366491,"CNTNAP1"
"ENSG00000171603",6904.33112544511,0.351672501457898,0.0839106657102588,4.19103457803819,2.77685331888697e-05,0.00053004582366491,"CLSTN1"
"ENSG00000064201",17.1426991592073,-2.07145054528756,0.494426665203195,-4.18960119077771,2.7944514709588e-05,0.000532351792800893,"TSPAN32"
"ENSG00000124762",8083.33868783847,-0.982095722155724,0.234477857105752,-4.18843695638513,2.80882313286808e-05,0.000534417416423204,"CDKN1A"
"ENSG00000122085",488.337995127163,-0.466566862722928,0.111422513870513,-4.1873661481479,2.82210352832464e-05,0.000536270488537976,"MTERF4"
"ENSG00000170802",302.10986615497,1.00491644095413,0.240053421767002,4.18622002368086,2.83638414395392e-05,0.000538308745115065,"FOXN2"
"ENSG00000110090",2284.63120555179,0.708479829842703,0.169359803011139,4.18328208492369,2.87330503670542e-05,0.00054450045788821,"CPT1A"
"ENSG00000138615",855.755382175577,1.38741117554361,0.331674275737517,4.18305330571247,2.87619918329857e-05,0.00054450045788821,"CILP"
"ENSG00000105552",501.765286707332,0.744862409782695,0.178189748894814,4.18016420362313,2.91298674222842e-05,0.000550776332222839,"BCAT2"
"ENSG00000187109",11827.4600748288,0.418907389477018,0.100238762800634,4.17909576867172,2.92670429724521e-05,0.000552680007254099,"NAP1L1"
"ENSG00000064933",474.677180926486,0.577144839699771,0.138194204736526,4.17633171231838,2.96247726777898e-05,0.000558738707602898,"PMS1"
"ENSG00000254470",365.954510933768,0.731488998787918,0.175215538165818,4.17479526328118,2.98254161444955e-05,0.000561823292920876,"AP5B1"
"ENSG00000135069",711.367453900976,-1.25158684907521,0.299825047681418,-4.17439056127525,2.98784803208295e-05,0.000562123707402439,"PSAT1"
"ENSG00000078124",327.409499396012,0.868652672611578,0.208316730192768,4.16986514624995,3.04779929751437e-05,0.000571273766842267,"ACER3"
"ENSG00000186073",325.93824266317,-0.557139833974972,0.133607071677242,-4.16998761353641,3.04616194636745e-05,0.000571273766842267,"C15orf41"
"ENSG00000196924",73739.3249566411,0.683272430357152,0.163837853325318,4.17041859673564,3.04040647410765e-05,0.000571273766842267,"FLNA"
"ENSG00000101417",291.295276340568,-0.589557532178468,0.141408241942733,-4.16918790643919,3.05686890380534e-05,0.000571996602226587,"PXMP4"
"ENSG00000157368",53.9735372844147,-2.11542121394714,0.507415300091017,-4.16901345617226,3.0592092955004e-05,0.000571996602226587,"IL34"
"ENSG00000153904",3093.39374538368,1.35285466733729,0.324991545184269,4.16273803852414,3.1445405348691e-05,0.000587226466098551,"DDAH1"
"ENSG00000128510",163.354469753081,-2.22859740560687,0.535604172359405,-4.16090374313107,3.1699068029348e-05,0.000591234464660685,"CPA4"
"ENSG00000117122",706.031356008506,-0.715866619778018,0.172219324043939,-4.15671483877952,3.22856561872262e-05,0.000601434517780494,"MFAP2"
"ENSG00000111885",5780.07463927868,0.82638277895957,0.198874848039023,4.15529056141588,3.24874418242281e-05,0.000604450007896725,"MAN1A1"
"ENSG00000135679",3281.03314493111,-0.671343211203409,0.161575636119325,-4.15497798633215,3.25318861937437e-05,0.000604534253256747,"MDM2"
"ENSG00000049089",69.330610655078,-0.932143394751683,0.224397673937184,-4.15397975565744,3.26742095525183e-05,0.000606434930971679,"COL9A2"
"ENSG00000075142",1478.07969934526,0.415145222343472,0.100008477178619,4.15110032724533,3.3088067265116e-05,0.000613364478249917,"SRI"
"ENSG00000140564",2519.98803846909,0.512316539976373,0.123471735730696,4.14926166660349,3.33549362198187e-05,0.000617555634534418,"FURIN"
"ENSG00000070882",1137.43626772457,-1.12236951256612,0.270560085028835,-4.14831889355189,3.34925649529417e-05,0.000619346637621859,"OSBPL3"
"ENSG00000147459",1166.48221391024,0.711781725553786,0.171629787724175,4.14719225020358,3.36577431121462e-05,0.000621642096870066,"DOCK5"
"ENSG00000154319",89.7923845216443,0.986924515931511,0.238026950183822,4.14627215602829,3.37932126151211e-05,0.000623383928204639,"FAM167A"
"ENSG00000139436",2638.63526552401,0.544316191329982,0.13129166003522,4.14585504657313,3.38547959330137e-05,0.000623760200006682,"GIT2"
"ENSG00000179388",56.3232846179851,-1.96822920943449,0.475076671917583,-4.14297170494606,3.42834257302598e-05,0.000630890015412861,"EGR3"
"ENSG00000161267",42.4134126261392,1.56567871197046,0.378079171702148,4.14113981714894,3.45584214461259e-05,0.000635178753399972,"BDH1"
"ENSG00000171469",630.454629229045,-0.605607872080147,0.146258534466722,-4.14066689706877,3.46297538132212e-05,0.000635718329092405,"ZNF561"
"ENSG00000144362",100.684408365839,1.4642297159737,0.353832262521418,4.13820295961583,3.50036668262097e-05,0.000641804520681532,"PHOSPHO2"
"ENSG00000179862",58.1084413078857,1.47917882800043,0.357589553529628,4.13652695779289,3.52601948160236e-05,0.000645726300469985,"CITED4"
"ENSG00000204262",16019.6486291957,0.374950604071618,0.0906538185485149,4.13607071467108,3.53303357011493e-05,0.000646229389123075,"COL5A2"
"ENSG00000154710",1280.38728267921,0.410652075365004,0.0993975886562462,4.13140882909334,3.60546689097957e-05,0.000658682702821298,"RABGEF1"
"ENSG00000198925",2050.32199109614,0.372390241015907,0.0901789564562777,4.12945830878467,3.63618929270838e-05,0.000663495022145402,"ATG9A"
"ENSG00000100320",5407.33945229994,-0.413579389165315,0.100176342156067,-4.1285135817895,3.65115876510441e-05,0.000665424783363494,"RBFOX2"
"ENSG00000116455",502.552674839896,0.504757199514351,0.122330999207452,4.12615937730038,3.68871680553966e-05,0.000670655654500578,"WDR77"
"ENSG00000131370",1431.48422952866,-0.857798320696256,0.207885980926743,-4.12629229192004,3.6865866052869e-05,0.000670655654500578,"SH3BP5"
"ENSG00000084710",26.0125454637684,-2.11765140565494,0.513557207192418,-4.12349661536637,3.73163945941341e-05,0.000677338552323882,"EFR3B"
"ENSG00000142875",1028.01819791706,-0.612531537326166,0.148552807633376,-4.12332521400656,3.73441856183851e-05,0.000677338552323882,"PRKACB"
"ENSG00000102996",168.083826031282,1.2688706462757,0.30784929119283,4.12172671036265,3.76043148944139e-05,0.000681240848176913,"MMP15"
"ENSG00000105486",169.526609785985,-1.11545611201004,0.270910125074586,-4.1174397291461,3.83104674432977e-05,0.00069072860646279,"LIG1"
"ENSG00000125970",2091.87967105203,-0.431262543681258,0.104735235149226,-4.11764525154117,3.82763284277589e-05,0.00069072860646279,"RALY"
"ENSG00000154217",194.499919189598,0.959998138426485,0.233116255070838,4.11810895870289,3.81994087771177e-05,0.00069072860646279,"PITPNC1"
"ENSG00000196305",3000.26898668304,-0.690899986993426,0.167783806268096,-4.1177989840656,3.82508110306178e-05,0.00069072860646279,"IARS"
"ENSG00000143322",1187.01226451479,0.664846796966188,0.161507786827411,4.11649995350782,3.84669407357489e-05,0.000692725109920235,"ABL2"
"ENSG00000100906",568.897778757053,0.856632593541354,0.208112879476623,4.11619211504677,3.85183278178888e-05,0.000692826692163808,"NFKBIA"
"ENSG00000132589",2015.72786644991,0.526931300774868,0.128025729312149,4.1158234645953,3.8579951907719e-05,0.000693111947381262,"FLOT2"
"ENSG00000123352",639.100759189755,-0.561491654774304,0.136690754295654,-4.10775152765513,3.99529577397547e-05,0.000716928370815859,"SPATS2"
"ENSG00000119523",802.028795708802,0.389964593136275,0.095062911328024,4.10217389398757,4.09286477618087e-05,0.000733567302192418,"ALG2"
"ENSG00000188428",267.477201566379,-0.690454406051206,0.168341293973012,-4.10151537840678,4.10453222242432e-05,0.000734788894900902,"BLOC1S5"
"ENSG00000183496",190.04571921043,-1.67687171148586,0.408960615740005,-4.10032567182929,4.12569126103501e-05,0.000737704771527452,"MEX3B"
"ENSG00000166260",910.725434468954,0.906091473650678,0.221175122008823,4.09671515232411,4.19054013702953e-05,0.000748416631784343,"COX11"
"ENSG00000068383",1410.80861574652,1.29756279448949,0.316879670099723,4.09481237493443,4.22510406836032e-05,0.000752152840062388,"INPP5A"
"ENSG00000100380",6325.85757052382,-0.303030881093816,0.0739957915703793,-4.09524480599138,4.2172252945367e-05,0.000752152840062388,"ST13"
"ENSG00000158467",546.366755633475,-0.815676165616006,0.199200792875322,-4.09474356925141,4.22635897585402e-05,0.000752152840062388,"AHCYL2"
"ENSG00000078699",508.578156051852,-0.592660143372256,0.144816901281798,-4.09247911070134,4.26785701834701e-05,0.000758646649564149,"CBFA2T2"
"ENSG00000133121",1034.18962663301,0.708181547114787,0.173112445965504,4.0908759804359,4.29746906806118e-05,0.000763014877324579,"STARD13"
"ENSG00000170899",431.570178945163,-0.706122422258578,0.172699342745206,-4.0887383300605,4.3372577736754e-05,0.000769177622743724,"GSTA4"
"ENSG00000121753",515.009318318253,-0.684756334147776,0.167536617819695,-4.08720399790283,4.36603190439643e-05,0.000773374891135484,"ADGRB2"
"ENSG00000145431",1030.09209014272,-0.829061622084854,0.202975487043528,-4.08454062192771,4.41641002502087e-05,0.000781384694263331,"PDGFC"
"ENSG00000161011",17777.229851117,-0.629043930199253,0.154052886884239,-4.08329855364502,4.44009198273655e-05,0.00078465802892118,"SQSTM1"
"ENSG00000100302",35.9024357827501,-1.98953964488073,0.487303341753065,-4.08275395305806,4.4505135766592e-05,0.000785583078304237,"RASD2"
"ENSG00000100647",850.433231758249,0.678017136904246,0.16608875025372,4.08225804498195,4.46002355840396e-05,0.000785924889764007,"SUSD6"
"ENSG00000109339",761.557092139261,-0.761778520953519,0.186619950461583,-4.08197794002917,4.4654036187803e-05,0.000785924889764007,"MAPK10"
"ENSG00000156675",1636.12089117043,1.45131770839938,0.355554607364348,4.08184194027944,4.46801802632427e-05,0.000785924889764007,"RAB11FIP1"
"ENSG00000122299",1477.79900026461,0.502700289120667,0.123316166495402,4.07651570274372,4.57155696443798e-05,0.000803204526988552,"ZC3H7A"
"ENSG00000184564",43.0620230480362,-2.97365689519998,0.729737546965855,-4.07496764770296,4.60207445255581e-05,0.000807629404217356,"SLITRK6"
"ENSG00000106948",547.479212078056,-0.910375357666883,0.223485680041188,-4.07352881624944,4.63061190723084e-05,0.000811696959895961,"AKNA"
"ENSG00000104093",723.020963286166,-0.505522725412006,0.124137976509194,-4.07226490738365,4.65581835737055e-05,0.00081517189621245,"DMXL2"
"ENSG00000142327",1040.76401732274,0.545351133522558,0.133988980067916,4.07011929821493,4.69890693913157e-05,0.000821766115394314,"RNPEPL1"
"ENSG00000129128",3708.19453774392,0.834937035540299,0.205506182296006,4.06283171733333,4.84809812562046e-05,0.000846879424596561,"SPCS3"
"ENSG00000219481",952.807542286314,-0.674701120795011,0.166165410467055,-4.06041858470168,4.89848164822983e-05,0.000854694753023511,"NBPF1"
"ENSG00000104313",102.188579993028,-0.975368314587811,0.240245189641183,-4.05988696816185,4.9096477344815e-05,0.000855657249007161,"EYA1"
"ENSG00000142227",2295.64729975589,-0.550807683598195,0.135715229167395,-4.05855471767884,4.93773645065062e-05,0.000859563431552915,"EMP3"
"ENSG00000104047",1678.16093429181,-0.463221748649301,0.114182620448996,-4.05684986758748,4.97390316567159e-05,0.000864865251941403,"DTWD1"
"ENSG00000120942",291.569810256613,0.673558296310405,0.166281161182585,4.05071922471605,5.10604466659712e-05,0.00088682392747263,"UBIAD1"
"ENSG00000067113",1761.91047826907,-0.901636029468026,0.222743773685106,-4.04786187533427,5.16876318643961e-05,0.000895662682592996,"PLPP1"
"ENSG00000099849",41.6031871944642,1.34381412768268,0.331959859405267,4.04812235458296,5.16301558863773e-05,0.000895662682592996,"RASSF7"
"ENSG00000260549",78.3518099819245,0.913981643004529,0.226225203842191,4.04014065400997,5.34191551028315e-05,0.000924609261751296,"MT1L"
"ENSG00000135048",957.33779277493,0.856533689769701,0.2120951925297,4.03843990782468,5.38078734941768e-05,0.00093027425122067,"TMEM2"
"ENSG00000138185",883.697564675488,-0.451287204644571,0.111768477602828,-4.03769662362434,5.39785969610566e-05,0.000932161745695783,"ENTPD1"
"ENSG00000145386",194.391353411548,1.0165303671135,0.252012324528836,4.03365338982532,5.49163044501289e-05,0.000947274978242827,"CCNA2"
"ENSG00000164330",893.415644706184,0.983499576327032,0.244139749785962,4.02842870605573,5.61508829040831e-05,0.000967468852767165,"EBF1"
"ENSG00000067900",2681.71327474107,0.517427792793719,0.128453700146634,4.02812680524623,5.62230187913858e-05,0.000967610931358566,"ROCK1"
"ENSG00000109775",373.655383457226,-0.48548298499848,0.120538657803918,-4.0276123348596,5.63461481444366e-05,0.000968629300394429,"UFSP2"
"ENSG00000187079",8379.32143333662,0.735507764396401,0.182648544131087,4.02690187263975,5.6516604643829e-05,0.000970458024184569,"TEAD1"
"ENSG00000171604",690.973438416552,-0.593340182253209,0.147393313444366,-4.0255569834731,5.68406133070103e-05,0.000974916295056253,"CXXC5"
"ENSG00000135604",21.8444407968503,2.51205597684808,0.624235891229273,4.024209456943,5.71670214593012e-05,0.000979405588236558,"STX11"
"ENSG00000102524",61.3208583705836,-1.09685533127703,0.272979267183929,-4.01809024763038,5.86717272894982e-05,0.0010040489376265,"TNFSF13B"
"ENSG00000143811",716.421895117449,0.436937344860836,0.108826907913817,4.01497527805217,5.94520261429623e-05,0.00101625387803066,"PYCR2"
"ENSG00000164171",847.020591560988,-0.960172554663192,0.239166815269546,-4.01465627069148,5.95324897757833e-05,0.00101648202666769,"ITGA2"
"ENSG00000123411",243.779202676457,-0.571784199724018,0.142455624045587,-4.0137706289577,5.97564172256925e-05,0.00101915646270621,"IKZF4"
"ENSG00000188878",174.480157095274,-0.561152402634164,0.139833495642222,-4.01300418084327,5.99508510887772e-05,0.0010213224294033,"FBF1"
"ENSG00000182551",1548.11201897203,0.631804568525276,0.15765495921303,4.00751471237612,6.1361040290828e-05,0.00104417185978044,"ADI1"
"ENSG00000184898",756.855217463227,-0.676806715838034,0.168964826433508,-4.00560714394823,6.18583861155996e-05,0.00105145371236897,"RBM43"
"ENSG00000156050",196.734583063372,-0.743835371988823,0.185816335156205,-4.00306771395272,6.25263965322932e-05,0.0010616169007641,"FAM161B"
"ENSG00000205765",1156.64047276682,0.389813726446765,0.0973891489299506,4.00264024000402,6.263951519815e-05,0.00106234653715116,"C5orf51"
"ENSG00000109654",1322.98666494407,-0.890617709665526,0.222605490854928,-4.0008793414981,6.31075322014924e-05,0.00106908677314497,"TRIM2"
"ENSG00000240303",1083.99592058352,-0.609919882323136,0.152470172062377,-4.00025706059814,6.3273714073193e-05,0.001070704357138,"ACAD11"
"ENSG00000271254",841.251022733698,-0.834992409362465,0.208781516025806,-3.99935983441781,6.35140502315853e-05,0.00107357175307741,"LOC102724250"
"ENSG00000185122",1187.34656938723,0.449256847034408,0.112441742409864,3.99546322749793,6.45678791104477e-05,0.00109016781396626,"HSF1"
"ENSG00000176148",490.633692441163,0.439503481996566,0.110091132278247,3.99217877863,6.54689840209173e-05,0.00110415118373808,"TCP11L1"
"ENSG00000153936",2068.23080136549,0.949285374599488,0.238104520929541,3.98684313466016,6.69582634041074e-05,0.0011280121237544,"HS2ST1"
"ENSG00000145390",8772.6510358532,2.38067502360023,0.597790203433032,3.98245908000553,6.82058707995068e-05,0.00114775323695392,"USP53"
"ENSG00000123685",43.7815042516856,2.01829201443139,0.506972391901568,3.98106888397042,6.86060622132571e-05,0.00115320622887878,"BATF3"
"ENSG00000121691",2105.15535143999,0.771098495117525,0.193792101170537,3.97899857868283,6.92061546369243e-05,0.00116200356094924,"CAT"
"ENSG00000168792",440.601670105704,0.67410830410212,0.169477973885816,3.97755701608925,6.96269308080306e-05,0.00116777393918895,"ABHD15"
